mask     ok?       cycles      CM/MHz  passes
0x59d    pass      703926    1.511596  [fold_br,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_f]
0x59e    pass      703916    1.511619  [dead_blocks,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_f]
0x59f    pass      703916    1.511619  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_f]
0x5d0    pass      704215    1.512616  [redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5d1    pass      704215    1.512616  [fold_br,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5d2    pass      704215    1.512616  [dead_blocks,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5d3    pass      704215    1.512616  [fold_br,dead_blocks,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x3b4    pass      706750    1.513026  [copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3b5    pass      706750    1.513026  [fold_br,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3b6    pass      706604    1.513049  [dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3b7    pass      706604    1.513049  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3bc    pass      705955    1.513058  [copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3bd    pass      705955    1.513058  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3be    pass      705809    1.513081  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x3bf    pass      705809    1.513081  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e]
0x5d8    pass      702654    1.514536  [cse,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5d9    pass      702654    1.514536  [fold_br,cse,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5da    pass      702654    1.514536  [dead_blocks,cse,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5db    pass      702654    1.514536  [fold_br,dead_blocks,cse,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x3f0    pass      706070    1.514630  [redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3f1    pass      706070    1.514630  [fold_br,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3f2    pass      706070    1.514630  [dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3f3    pass      706070    1.514630  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3f8    pass      705275    1.514662  [cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3f9    pass      705275    1.514662  [fold_br,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3fa    pass      705275    1.514662  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3fb    pass      705275    1.514662  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x6b0    pass      702183    1.515406  [redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b1    pass      702183    1.515406  [fold_br,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b2    pass      702183    1.515406  [dead_blocks,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b3    pass      702183    1.515406  [fold_br,dead_blocks,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b4    pass      701943    1.515819  [copy_prop,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b5    pass      701943    1.515819  [fold_br,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b6    pass      701933    1.515842  [dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b7    pass      701933    1.515842  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b8    pass      701214    1.515989  [cse,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6b9    pass      701214    1.515989  [fold_br,cse,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6ba    pass      701214    1.515989  [dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6bb    pass      701214    1.515989  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6bc    pass      700974    1.516403  [copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6bd    pass      700974    1.516403  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6be    pass      700964    1.516426  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x6bf    pass      700964    1.516426  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,leg_e,leg_f]
0x5d4    pass      701935    1.517713  [copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5d5    pass      701935    1.517713  [fold_br,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5d6    pass      701925    1.517736  [dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5d7    pass      701925    1.517736  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5b0    pass      701535    1.518865  [redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5b1    pass      701535    1.518865  [fold_br,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5b2    pass      701535    1.518865  [dead_blocks,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5b3    pass      701535    1.518865  [fold_br,dead_blocks,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5b8    pass      700566    1.519451  [cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5b9    pass      700566    1.519451  [fold_br,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5ba    pass      700566    1.519451  [dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5bb    pass      700566    1.519451  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5dc    pass      700374    1.519646  [copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5dd    pass      700374    1.519646  [fold_br,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5de    pass      700364    1.519669  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x5df    pass      700364    1.519669  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_f]
0x3f4    pass      703790    1.519740  [copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3f5    pass      703790    1.519740  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3f6    pass      703644    1.519763  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3f7    pass      703644    1.519763  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3fc    pass      702995    1.519773  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3fd    pass      702995    1.519773  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3fe    pass      702849    1.519796  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x3ff    pass      702849    1.519796  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e]
0x790    pass      700071    1.520272  [redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x791    pass      700071    1.520272  [fold_br,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x792    pass      700071    1.520272  [dead_blocks,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x793    pass      700071    1.520272  [fold_br,dead_blocks,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x798    pass      699102    1.520859  [cse,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x799    pass      699102    1.520859  [fold_br,cse,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x79a    pass      699102    1.520859  [dead_blocks,cse,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x79b    pass      699102    1.520859  [fold_br,dead_blocks,cse,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x6f0    pass      699223    1.522141  [redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6f1    pass      699223    1.522141  [fold_br,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6f2    pass      699223    1.522141  [dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6f3    pass      699223    1.522141  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6f4    pass      698983    1.522558  [copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6f5    pass      698983    1.522558  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6f6    pass      698973    1.522582  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6f7    pass      698973    1.522582  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x5b4    pass      699255    1.524004  [copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5b5    pass      699255    1.524004  [fold_br,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5b6    pass      699245    1.524027  [dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5b7    pass      699245    1.524027  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x6f8    pass      697662    1.524085  [cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6f9    pass      697662    1.524085  [fold_br,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6fa    pass      697662    1.524085  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6fb    pass      697662    1.524085  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6fc    pass      697422    1.524504  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6fd    pass      697422    1.524504  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6fe    pass      697412    1.524527  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6ff    pass      697412    1.524527  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x5bc    pass      698286    1.524594  [copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5bd    pass      698286    1.524594  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5be    pass      698276    1.524617  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x5bf    pass      698276    1.524617  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_f]
0x794    pass      697791    1.525420  [copy_prop,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x795    pass      697791    1.525420  [fold_br,copy_prop,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x796    pass      697781    1.525443  [dead_blocks,copy_prop,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x797    pass      697781    1.525443  [fold_br,dead_blocks,copy_prop,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x5f0    pass      698575    1.525632  [redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5f1    pass      698575    1.525632  [fold_br,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5f2    pass      698575    1.525632  [dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5f3    pass      698575    1.525632  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x79c    pass      696822    1.526011  [copy_prop,cse,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x79d    pass      696822    1.526011  [fold_br,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x79e    pass      696812    1.526034  [dead_blocks,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x79f    pass      696812    1.526034  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,jump_thread,unroll,leg_e,leg_f]
0x7d0    pass      697111    1.527050  [redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7d1    pass      697111    1.527050  [fold_br,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7d2    pass      697111    1.527050  [dead_blocks,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7d3    pass      697111    1.527050  [fold_br,dead_blocks,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x5f8    pass      697014    1.527585  [cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5f9    pass      697014    1.527585  [fold_br,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5fa    pass      697014    1.527585  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5fb    pass      697014    1.527585  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x7d8    pass      695550    1.529007  [cse,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7d9    pass      695550    1.529007  [fold_br,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7da    pass      695550    1.529007  [dead_blocks,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7db    pass      695550    1.529007  [fold_br,dead_blocks,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x5f4    pass      696295    1.530816  [copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5f5    pass      696295    1.530816  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5f6    pass      696285    1.530840  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5f7    pass      696285    1.530840  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x7d4    pass      694831    1.532245  [copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7d5    pass      694831    1.532245  [fold_br,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7d6    pass      694821    1.532268  [dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7d7    pass      694821    1.532268  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x5fc    pass      694734    1.532783  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5fd    pass      694734    1.532783  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5fe    pass      694724    1.532806  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5ff    pass      694724    1.532806  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x7b0    pass      694431    1.533420  [redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7b1    pass      694431    1.533420  [fold_br,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7b2    pass      694431    1.533420  [dead_blocks,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7b3    pass      694431    1.533420  [fold_br,dead_blocks,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7b8    pass      693462    1.534017  [cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7b9    pass      693462    1.534017  [fold_br,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7ba    pass      693462    1.534017  [dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7bb    pass      693462    1.534017  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7dc    pass      693270    1.534215  [copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7dd    pass      693270    1.534215  [fold_br,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7de    pass      693260    1.534238  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7df    pass      693260    1.534238  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7b4    pass      692151    1.538658  [copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7b5    pass      692151    1.538658  [fold_br,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7b6    pass      692141    1.538681  [dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7b7    pass      692141    1.538681  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7bc    pass      691182    1.539259  [copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7bd    pass      691182    1.539259  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7be    pass      691172    1.539283  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7bf    pass      691172    1.539283  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread,unroll,leg_e,leg_f]
0x7f0    pass      691471    1.540317  [redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7f1    pass      691471    1.540317  [fold_br,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7f2    pass      691471    1.540317  [dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
